;domain;date;name;serving_time;level;nutrition;allergens;tags;ingredient
8;at;5/18;Hähnchenbrust mit cremiger Knoblauchsauce und warmem Kartoffel-Bohnen-Salat;20 bis 30 Minuten;einfach;Kalorien 765kcal, Fett 37.5g, Eiweiß 48.7g, Kohlenhydrate 52.1g;Senf und Milch. Kann Spuren von anderen Allergenen enthalten.;['GLUTENARM', 'UNTER 30MIN.', 'GEFLÜGEL'];Drillinge
0;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];schwarzer Sesam
1;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Sojasauce
2;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Rote Peperoni
3;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Reisessig
4;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Teriyakisauce
5;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Lauchzwiebel
6;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Knoblauch
7;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];frischer Ingwer
8;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];breite Bohnen
9;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Aubergine
10;at;5/18;Teriyaki-Auberginen auf Sobanudeln mit Schneidebohnen und schwarzem Sesam;30 bis 40 Minuten;einfach;Kalorien 664kcal, Fett 18.9g, Eiweiß 19.4g, Kohlenhydrate 101.6g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'OHNE MILCHPRODUKTE', 'FIT & GESUND'];Sobanudeln
0;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Tomate
1;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Vollkornpita
2;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Knoblauch
3;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];rote Zwiebel
4;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Joghurt
5;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Frische Petersilie & Minze
6;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Minigurke
7;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Schawarma-Gewürzmischung
8;at;5/18;Hähnchen-Schawarma im Vollkornpitabrot mit Gurkenjoghurt und Tomatensalat;20 bis 30 Minuten;einfach;Kalorien 545kcal, Fett 20.3g, Eiweiß 42.2g, Kohlenhydrate 42.3g;Gluten und Milch. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'GEFLÜGEL', 'FAMILIENFREUNDLICH', 'FIT & GESUND'];Hähnchenbrustfilet
0;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];rote Zwiebel
1;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];rote Paprika
2;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];weißer Sesam
3;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Schweinehackfleisch
4;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Frischer Schnittlauch
5;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Basmatireis
6;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Sesamöl
7;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Sriracha-Sauce
8;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Reisessig
9;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Sojasauce
10;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Knoblauch
11;at;5/18;Koreanische Schweinehackbällchen mit Reis und scharfem Karottensalat;30 bis 40 Minuten;einfach;Kalorien 862kcal, Fett 39.3g, Eiweiß 35.1g, Kohlenhydrate 84.3g;Sesamsamen, Gluten und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['SCHARF', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Karotte
0;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];Minigurke
1;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];Hamburgerbrötchen
2;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];Halloumi
3;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];Jalapeño-Chili
4;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];festkochende Kartoffeln
5;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];Tomate
6;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];Zwiebel
7;at;5/18;Halloumi-Burger mit Pommes und pikantem Paprika-Chili-Ketchup;30 bis 40 Minuten;einfach;Kalorien 1008kcal, Fett 45.9g, Eiweiß 41.4g, Kohlenhydrate 100.9g;Eier, Gluten, Milch und Sesamsamen. Kann Spuren von anderen Allergenen enthalten.;['VEGETARISCH', 'FAMILIENFREUNDLICH'];rote Paprika
0;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];„Alles im Grünen“-Gewürzmischun
1;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];Frische Petersilie
2;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];Hartkäse
3;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];Tagliatelle
4;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];Holzspieße
5;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];Baconscheiben
6;at;5/18;Hähnchen im Speckmantel auf Pasta mit Petersilienpesto;30 bis 40 Minuten;einfach;Kalorien 970kcal, Fett 37.2g, Eiweiß 64.3g, Kohlenhydrate 92.5g;Milch und Gluten. Kann Spuren von anderen Allergenen enthalten.;['FLEISCH', 'GEFLÜGEL', 'FAMILIENFREUNDLICH'];Hähnchenbrustfilet
0;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Babyspinat
1;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Tamarindenpaste
2;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Erdnüsse, geröstet und gesalzen
3;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Basmatireis
4;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Tikka-Masala-Paste
5;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Kokosmilch
6;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];rote Zwiebel
7;at;5/18;Süßkartoffel-Tamarinden-Curry mit Kokosmilch und Erdnüssen;30 bis 40 Minuten;einfach;Kalorien 980kcal, Fett 45.5g, Eiweiß 22.2g, Kohlenhydrate 118.0g;Erdnüsse und Sojabohnen. Kann Spuren von anderen Allergenen enthalten.;['VEGAN', 'GLUTENARM', 'OHNE MILCHPRODUKTE'];Süßkartoffel
0;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Sumach
1;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Lauchzwiebel
2;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Gurke
3;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Frische Petersilie & Minze
4;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Pizzateig
5;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Schawarma-Gewürzmischung
6;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Tomatenmark
7;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Rindergehacktes
8;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Knoblauch
9;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];Zwiebel
10;at;5/18;Pide mit saftigem Rinderhack und knackigem Gurken-Minze-Salat;20 bis 30 Minuten;einfach;Kalorien 922kcal, Fett 32.1g, Eiweiß 40.8g, Kohlenhydrate 112.9g;Gluten. Kann Spuren von anderen Allergenen enthalten.;['UNTER 30MIN.', 'FLEISCH', 'FAMILIENFREUNDLICH', 'OHNE MILCHPRODUKTE'];rote Paprika
0;at;5/18;Chili con Carne Low Carb mit Blumenkohlreis und Limettensalsa;30 bis 40 Minuten;einfach;Kalorien 734kcal, Fett 42.9g, Eiweiß 43.6g, Kohlenhydrate 32.4g;Kann Spuren von Allergenen enthalten.;['SCHARF', 'GLUTENARM', 'LOW CARB', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Frischer Koriander
1;at;5/18;Chili con Carne Low Carb mit Blumenkohlreis und Limettensalsa;30 bis 40 Minuten;einfach;Kalorien 734kcal, Fett 42.9g, Eiweiß 43.6g, Kohlenhydrate 32.4g;Kann Spuren von Allergenen enthalten.;['SCHARF', 'GLUTENARM', 'LOW CARB', 'FLEISCH', 'OHNE MILCHPRODUKTE'];rote Thai-Chili
2;at;5/18;Chili con Carne Low Carb mit Blumenkohlreis und Limettensalsa;30 bis 40 Minuten;einfach;Kalorien 734kcal, Fett 42.9g, Eiweiß 43.6g, Kohlenhydrate 32.4g;Kann Spuren von Allergenen enthalten.;['SCHARF', 'GLUTENARM', 'LOW CARB', 'FLEISCH', 'OHNE MILCHPRODUKTE'];unbehandelte Limette
3;at;5/18;Chili con Carne Low Carb mit Blumenkohlreis und Limettensalsa;30 bis 40 Minuten;einfach;Kalorien 734kcal, Fett 42.9g, Eiweiß 43.6g, Kohlenhydrate 32.4g;Kann Spuren von Allergenen enthalten.;['SCHARF', 'GLUTENARM', 'LOW CARB', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Blumenkohl
4;at;5/18;Chili con Carne Low Carb mit Blumenkohlreis und Limettensalsa;30 bis 40 Minuten;einfach;Kalorien 734kcal, Fett 42.9g, Eiweiß 43.6g, Kohlenhydrate 32.4g;Kann Spuren von Allergenen enthalten.;['SCHARF', 'GLUTENARM', 'LOW CARB', 'FLEISCH', 'OHNE MILCHPRODUKTE'];Rinderbrühgewürz
